study_id,rows,cols,spacing_y_mm,spacing_x_mm,n_slices,z_spacing_mm,slice_thickness_tag_mm,spacing_between_slices_mm
1.2.826.0.1.3680043.3882,512,512,0.4980469,0.4980469,241,0.9,1.0,
1.2.826.0.1.3680043.3887,512,512,0.369141,0.369141,629,0.3125015923566879,0.625,
1.2.826.0.1.3680043.3891,512,512,0.296875,0.296875,324,0.625,0.625,
1.2.826.0.1.3680043.3927,512,512,0.390625,0.390625,505,0.5,1.0,
1.2.826.0.1.3680043.3945,512,512,0.488281011581,0.488281011581,231,0.625,0.625,
1.2.826.0.1.3680043.3953,512,512,0.314453,0.314453,253,0.625,0.625,
1.2.826.0.1.3680043.3959,512,512,0.253906,0.253906,320,0.625,0.625,
1.2.826.0.1.3680043.3992,512,512,0.332031,0.332031,252,0.625,0.625,
1.2.826.0.1.3680043.4020,512,512,0.322266,0.322266,293,0.625,0.625,
1.2.826.0.1.3680043.4021,512,512,0.253906,0.253906,336,0.625,0.625,
1.2.826.0.1.3680043.4041,512,512,0.297,0.297,226,0.8,1.0,
1.2.826.0.1.3680043.4053,512,512,0.332031,0.332031,372,0.625,0.625,
1.2.826.0.1.3680043.4055,512,512,0.330078125,0.330078125,145,1.0,1.0,
1.2.826.0.1.3680043.4074,512,512,0.351561993361,0.351561993361,276,0.625,0.625,
1.2.826.0.1.3680043.4075,512,512,0.5390625,0.5390625,634,0.4499999612954186,0.9,
1.2.826.0.1.3680043.4077,512,512,0.351561993361,0.351561993361,258,0.625,0.625,
1.2.826.0.1.3680043.4110,512,512,0.4375,0.4375,391,0.44999999897435894,0.9,
1.2.826.0.1.3680043.4112,512,512,0.26953125,0.26953125,194,0.9999999999999999,1.0,
1.2.826.0.1.3680043.4131,512,512,0.275390625,0.275390625,218,0.9999999999999998,1.0,
1.2.826.0.1.3680043.4164,512,512,0.21875,0.21875,428,0.3999999999999999,0.6,
1.2.826.0.1.3680043.4167,512,512,0.328125,0.328125,257,0.625,0.625,
1.2.826.0.1.3680043.4183,512,512,0.470703125,0.470703125,477,0.500000000420168,1.0,
1.2.826.0.1.3680043.4191,512,512,0.345703,0.345703,685,0.3125,0.625,
1.2.826.0.1.3680043.4196,512,512,0.224,0.224,229,0.7999999999999999,1.0,
1.2.826.0.1.3680043.4202,512,512,0.288,0.288,273,0.8,1.0,
1.2.826.0.1.3680043.4204,512,512,0.296875,0.296875,311,0.625,0.625,
1.2.826.0.1.3680043.4215,512,512,0.332031,0.332031,262,0.625,0.625,
1.2.826.0.1.3680043.4216,512,512,0.439453125,0.439453125,546,0.45,0.9,
1.2.826.0.1.3680043.4245,512,512,0.424,0.424,296,0.8,1.0,
1.2.826.0.1.3680043.4253,512,512,0.304688,0.304688,240,0.625,0.625,
1.2.826.0.1.3680043.4270,512,512,0.27734375,0.27734375,227,1.0,1.0,
1.2.826.0.1.3680043.4271,512,512,0.259766,0.259766,765,0.31250000000000006,0.625,
1.2.826.0.1.3680043.4338,512,512,0.390625,0.390625,402,0.45000003017456364,0.9,
1.2.826.0.1.3680043.4345,512,512,0.312,0.312,563,0.3999999999999999,0.5,
1.2.826.0.1.3680043.4359,512,512,0.382813,0.382813,383,0.625,0.625,
1.2.826.0.1.3680043.4386,512,512,0.273438,0.273438,261,0.625,0.625,
1.2.826.0.1.3680043.4388,512,512,0.253906,0.253906,248,0.625,0.625,
1.2.826.0.1.3680043.4438,512,512,0.3515625,0.3515625,199,1.0,1.0,
1.2.826.0.1.3680043.4449,512,512,0.302734375,0.302734375,195,0.9999999999999997,1.0,
1.2.826.0.1.3680043.4456,512,512,0.253906,0.253906,272,0.625,0.625,
1.2.826.0.1.3680043.4460,512,512,0.351562,0.351562,340,0.625,0.625,
1.2.826.0.1.3680043.4469,512,512,0.273438,0.273438,254,0.625,0.625,
1.2.826.0.1.3680043.4509,512,512,0.357421875,0.357421875,421,0.4,0.6,
1.2.826.0.1.3680043.4517,512,512,0.253906,0.253906,272,0.625,0.625,
1.2.826.0.1.3680043.4553,512,512,0.363281,0.363281,366,0.625,0.625,
1.2.826.0.1.3680043.4560,512,512,0.244141,0.244141,617,0.3125,0.625,
1.2.826.0.1.3680043.4561,512,512,0.332031,0.332031,325,0.625,0.625,
1.2.826.0.1.3680043.4573,512,512,0.253906,0.253906,322,0.625,0.625,
1.2.826.0.1.3680043.4594,512,512,0.253906,0.253906,268,0.625003745318352,0.625,
1.2.826.0.1.3680043.4615,512,512,0.269531,0.269531,243,0.625,0.625,
1.2.826.0.1.3680043.4622,512,512,0.312,0.312,676,0.4,0.5,
1.2.826.0.1.3680043.4644,512,512,0.357422,0.357422,713,0.3125,0.625,
1.2.826.0.1.3680043.4663,512,512,0.244140625,0.244140625,232,1.0,1.0,
1.2.826.0.1.3680043.4669,512,512,0.306641,0.306641,252,0.625,0.625,
1.2.826.0.1.3680043.4677,512,512,0.253906,0.253906,261,0.625,0.625,
1.2.826.0.1.3680043.4678,512,512,0.5390625,0.5390625,446,0.4,0.6,
1.2.826.0.1.3680043.4691,512,512,0.253906,0.253906,288,0.625,0.625,
1.2.826.0.1.3680043.4716,512,512,0.625,0.625,317,0.625,0.625,
1.2.826.0.1.3680043.4722,512,512,0.312,0.312,481,0.4,0.5,
1.2.826.0.1.3680043.4736,512,512,0.300781,0.300781,290,0.625,0.625,
1.2.826.0.1.3680043.4740,512,512,0.257813,0.257813,368,0.625,0.625,
1.2.826.0.1.3680043.4744,512,512,0.253906,0.253906,281,0.625,0.625,
1.2.826.0.1.3680043.4765,512,512,0.312,0.312,631,0.4,0.5,
1.2.826.0.1.3680043.4769,512,512,0.344,0.344,263,0.8,1.0,
1.2.826.0.1.3680043.4774,512,512,0.312,0.312,428,0.3999999999999999,0.5,
1.2.826.0.1.3680043.4786,512,512,0.261719,0.261719,291,0.625,0.625,
1.2.826.0.1.3680043.4802,512,512,0.384765625,0.384765625,474,0.39999999999999997,0.6,
1.2.826.0.1.3680043.4818,512,512,0.3359375,0.3359375,493,0.3999999999999999,0.6,
1.2.826.0.1.3680043.482,512,512,0.46484375,0.46484375,541,0.4,0.6,
1.2.826.0.1.3680043.4842,512,512,0.36523398757,0.36523398757,336,0.625,0.625,
1.2.826.0.1.3680043.4859,512,512,0.253906,0.253906,310,0.625,0.625,
1.2.826.0.1.3680043.4860,512,512,0.287109375,0.287109375,253,0.7,1.0,
1.2.826.0.1.3680043.4869,512,512,0.283203,0.283203,561,0.3125,0.625,
1.2.826.0.1.3680043.4936,512,512,0.253906,0.253906,363,0.625,0.625,
1.2.826.0.1.3680043.5002,512,512,0.390625,0.390625,399,0.5,1.0,
1.2.826.0.1.3680043.5009,512,512,0.351562,0.351562,247,0.625,0.625,
1.2.826.0.1.3680043.501,512,512,0.2265625,0.2265625,174,1.0,1.0,
1.2.826.0.1.3680043.5023,512,512,0.392578,0.392578,365,0.625,0.625,
1.2.826.0.1.3680043.5039,512,512,0.3125,0.3125,228,1.0,1.0,
1.2.826.0.1.3680043.5043,512,512,0.35546875,0.35546875,476,0.4,0.6,
1.2.826.0.1.3680043.5055,512,512,0.26171875,0.26171875,362,0.49999999944598333,1.0,
1.2.826.0.1.3680043.5071,512,512,0.33203125,0.33203125,157,1.0,1.0,
1.2.826.0.1.3680043.510,512,512,0.273438,0.273438,360,0.625,0.625,
1.2.826.0.1.3680043.5118,512,512,0.307,0.307,218,0.8000000000000002,1.0,
1.2.826.0.1.3680043.5120,512,512,0.259765625,0.259765625,182,1.0,1.0,
1.2.826.0.1.3680043.5126,512,512,0.2890625,0.2890625,214,1.0,1.0,
1.2.826.0.1.3680043.5133,512,512,0.277344,0.277344,597,0.3125,0.625,
1.2.826.0.1.3680043.5134,512,512,0.625,0.625,329,0.625,0.625,
1.2.826.0.1.3680043.5135,512,512,0.248046875,0.248046875,194,1.0,1.0,
1.2.826.0.1.3680043.5153,512,512,0.316406,0.316406,361,0.625,0.625,
1.2.826.0.1.3680043.5174,512,512,0.253906,0.253906,345,0.625,0.625,
1.2.826.0.1.3680043.5227,512,512,0.40234375,0.40234375,512,0.4000000000000002,0.6,
1.2.826.0.1.3680043.5276,512,512,0.369140625,0.369140625,511,0.4,0.6,
1.2.826.0.1.3680043.5283,512,512,0.354,0.354,511,0.4,0.5,
1.2.826.0.1.3680043.53,512,512,0.266,0.266,226,0.8,1.0,
1.2.826.0.1.3680043.5318,512,512,0.583,0.583,226,0.8,1.0,
1.2.826.0.1.3680043.5350,512,512,0.275391,0.275391,661,0.3125,0.625,
1.2.826.0.1.3680043.5359,512,512,0.288,0.288,252,0.7999999999999998,1.0,
1.2.826.0.1.3680043.5374,512,512,0.625,0.625,381,0.625,0.625,
1.2.826.0.1.3680043.5383,512,512,0.3125,0.3125,204,1.0,1.0,
1.2.826.0.1.3680043.539,512,512,0.327,0.327,249,0.7999999999999999,1.0,
1.2.826.0.1.3680043.5392,512,512,0.228516,0.228516,621,0.3125,0.625,
1.2.826.0.1.3680043.5393,512,512,0.366,0.366,503,0.3999999999999999,0.5,
1.2.826.0.1.3680043.5420,512,512,0.283203,0.283203,269,0.625,0.625,
1.2.826.0.1.3680043.5425,512,512,0.234375,0.234375,321,0.625,0.625,
1.2.826.0.1.3680043.5427,512,512,0.253906,0.253906,305,0.625,0.625,
1.2.826.0.1.3680043.5474,512,512,0.347656,0.347656,390,0.625,0.625,
1.2.826.0.1.3680043.5476,512,512,0.253906,0.253906,322,0.6250031152647976,0.625,
1.2.826.0.1.3680043.5482,512,512,0.300781,0.300781,234,0.625,0.625,
1.2.826.0.1.3680043.5509,512,512,0.253906,0.253906,267,0.625,0.625,
1.2.826.0.1.3680043.5541,512,512,0.286,0.286,526,0.4,0.5,
1.2.826.0.1.3680043.5563,512,512,0.429688,0.429688,649,0.3125,0.625,
1.2.826.0.1.3680043.5565,512,512,0.253906,0.253906,238,0.625,0.625,
1.2.826.0.1.3680043.5571,512,512,0.38671875,0.38671875,463,0.500000000865801,1.0,
1.2.826.0.1.3680043.5572,512,512,0.357422,0.357422,346,0.625,0.625,
1.2.826.0.1.3680043.5581,512,512,0.353515625,0.353515625,195,1.0,1.0,
1.2.826.0.1.3680043.5596,512,512,0.25585898757,0.25585898757,282,0.625,0.625,
1.2.826.0.1.3680043.5637,512,512,0.271484,0.271484,318,0.625,0.625,
1.2.826.0.1.3680043.5647,512,512,0.316406011581,0.316406011581,402,0.625,0.625,
1.2.826.0.1.3680043.5671,512,512,0.29296875,0.29296875,433,0.5,1.0,
1.2.826.0.1.3680043.5687,512,512,0.253906,0.253906,253,0.625,0.625,
1.2.826.0.1.3680043.5699,512,512,0.351563,0.351563,391,0.45000000000000007,0.625,
1.2.826.0.1.3680043.575,512,512,0.265625,0.265625,371,0.4,0.8,
1.2.826.0.1.3680043.5753,512,512,0.298828,0.298828,279,0.625,0.625,
1.2.826.0.1.3680043.5772,512,512,0.355469,0.355469,397,0.625,0.625,
1.2.826.0.1.3680043.5778,512,512,0.287109,0.287109,274,0.625,0.625,
1.2.826.0.1.3680043.5779,512,512,0.253906,0.253906,307,0.625,0.625,
1.2.826.0.1.3680043.5782,512,512,0.337890625,0.337890625,569,0.4000000000000001,0.6,
1.2.826.0.1.3680043.5783,512,512,0.400391,0.400391,601,0.3125016666666666,0.625,
1.2.826.0.1.3680043.5805,512,512,0.226562,0.226562,274,0.625,0.625,
1.2.826.0.1.3680043.581,512,512,0.253906,0.253906,275,0.625,0.625,
1.2.826.0.1.3680043.5812,512,512,0.277344,0.277344,322,0.625,0.625,
1.2.826.0.1.3680043.5864,512,512,0.234375,0.234375,607,0.3125,0.625,
1.2.826.0.1.3680043.5903,512,512,0.427734375,0.427734375,139,1.0,1.0,
1.2.826.0.1.3680043.5934,512,512,0.339,0.339,319,0.7999999999999999,1.0,
1.2.826.0.1.3680043.5938,512,512,0.302,0.302,249,0.7999999999999999,1.0,
1.2.826.0.1.3680043.5949,512,512,0.351563,0.351563,489,0.45000000000000007,0.625,
1.2.826.0.1.3680043.5957,512,512,0.265625,0.265625,481,0.4,0.6,
1.2.826.0.1.3680043.6000,512,512,0.28125,0.28125,733,0.3125,0.625,
1.2.826.0.1.3680043.6005,512,512,0.25,0.25,242,0.625,0.625,
1.2.826.0.1.3680043.601,512,512,0.263671875,0.263671875,203,1.0,1.0,
1.2.826.0.1.3680043.6067,512,512,0.253906,0.253906,301,0.625,0.625,
1.2.826.0.1.3680043.6068,512,512,0.329,0.329,258,0.8,1.0,
1.2.826.0.1.3680043.6073,512,512,0.253906,0.253906,289,0.625,0.625,
1.2.826.0.1.3680043.6077,512,512,0.38,0.38,314,0.8000000000000002,1.0,
1.2.826.0.1.3680043.6078,512,512,0.253906,0.253906,252,0.625,0.625,
1.2.826.0.1.3680043.6085,512,512,0.464843988419,0.464843988419,236,0.625,0.625,
1.2.826.0.1.3680043.61,512,512,0.312,0.312,631,0.4,0.5,
1.2.826.0.1.3680043.6100,512,512,0.255859,0.255859,521,0.31250192307692304,0.625,
1.2.826.0.1.3680043.611,512,512,0.253906,0.253906,339,0.625,0.625,
1.2.826.0.1.3680043.6125,512,512,0.330078125,0.330078125,177,1.0,1.0,
1.2.826.0.1.3680043.6145,512,512,0.291015625,0.291015625,535,0.39999999999999997,0.6,
1.2.826.0.1.3680043.6200,512,512,0.439,0.439,243,0.7999999999999999,1.0,
1.2.826.0.1.3680043.6225,512,512,0.341796875,0.341796875,228,1.0,1.0,
1.2.826.0.1.3680043.6226,512,512,0.253906,0.253906,350,0.6249971346704871,0.625,
1.2.826.0.1.3680043.6235,512,512,0.3515625,0.3515625,218,1.0,1.0,
1.2.826.0.1.3680043.6245,512,512,0.44726601243,0.44726601243,300,0.625,0.625,
1.2.826.0.1.3680043.6253,512,512,0.347656011581,0.347656011581,318,0.625,0.625,
1.2.826.0.1.3680043.6281,512,512,0.253906,0.253906,270,0.625,0.625,
1.2.826.0.1.3680043.6287,512,512,0.253906,0.253906,294,0.625,0.625,
1.2.826.0.1.3680043.6316,512,512,0.297,0.297,253,0.8,1.0,
1.2.826.0.1.3680043.6318,512,512,0.38,0.38,273,0.8,1.0,
1.2.826.0.1.3680043.632,512,512,0.273438006639,0.273438006639,295,0.625,0.625,
1.2.826.0.1.3680043.634,512,512,0.43359375,0.43359375,536,0.4,0.6,
1.2.826.0.1.3680043.6349,512,512,0.302734375,0.302734375,260,1.0,1.0,
1.2.826.0.1.3680043.6358,512,512,0.253906,0.253906,265,0.625,0.625,
1.2.826.0.1.3680043.6364,512,512,0.332031,0.332031,342,0.625,0.625,
1.2.826.0.1.3680043.6370,512,512,0.343,0.343,533,0.3999999999999999,0.5,
1.2.826.0.1.3680043.6373,512,512,0.240234375,0.240234375,189,1.0,1.0,
1.2.826.0.1.3680043.6376,512,512,0.3125,0.3125,281,0.625,0.625,
1.2.826.0.1.3680043.6398,512,512,0.263,0.263,578,0.3999999999999999,0.5,
1.2.826.0.1.3680043.6402,512,512,0.322265625,0.322265625,463,0.3999999999999999,0.6,
1.2.826.0.1.3680043.6404,512,512,0.285,0.285,260,0.8000000000000002,1.0,
1.2.826.0.1.3680043.6409,512,512,0.312,0.312,466,0.4,0.5,
1.2.826.0.1.3680043.6439,512,512,0.349,0.349,272,0.7999999999999998,1.0,
1.2.826.0.1.3680043.6447,512,512,0.347656,0.347656,677,0.3125014792899408,0.625,
1.2.826.0.1.3680043.645,512,512,0.302734,0.302734,657,0.312498475609756,0.625,
1.2.826.0.1.3680043.6451,512,512,0.351562,0.351562,321,0.625,0.625,
1.2.826.0.1.3680043.6464,512,512,0.435546875,0.435546875,562,0.39999999999999997,0.6,
1.2.826.0.1.3680043.6506,512,512,0.253906,0.253906,322,0.625,0.625,
1.2.826.0.1.3680043.6516,512,512,0.34765625,0.34765625,255,1.0,1.0,
1.2.826.0.1.3680043.6537,512,512,0.27734375,0.27734375,429,0.39999999999999997,0.6,
1.2.826.0.1.3680043.6539,512,512,0.335938,0.335938,705,0.31249857954545457,0.625,
1.2.826.0.1.3680043.6548,512,512,0.253906,0.253906,328,0.625,0.625,
1.2.826.0.1.3680043.6553,512,512,0.363281,0.363281,334,0.625,0.625,
1.2.826.0.1.3680043.6555,512,512,0.351563,0.351563,394,0.4499974554707379,0.625,
1.2.826.0.1.3680043.6561,512,512,0.271,0.271,230,0.8000000000000002,1.0,
1.2.826.0.1.3680043.6580,512,512,0.38476601243,0.38476601243,341,0.625,0.625,
1.2.826.0.1.3680043.660,512,512,0.312,0.312,638,0.3999999999999999,0.5,
1.2.826.0.1.3680043.6620,512,512,0.253906,0.253906,309,0.625,0.625,
1.2.826.0.1.3680043.6668,512,512,0.312,0.312,503,0.3999999999999999,0.5,
1.2.826.0.1.3680043.6671,512,512,0.253906,0.253906,274,0.625,0.625,
1.2.826.0.1.3680043.6691,512,512,0.339,0.339,264,0.7999999999999999,1.0,
1.2.826.0.1.3680043.6714,512,512,0.285,0.285,249,0.7999999999999999,1.0,
1.2.826.0.1.3680043.6728,512,512,0.533203005791,0.533203005791,341,0.625,0.625,
1.2.826.0.1.3680043.6729,512,512,0.601562023163,0.601562023163,286,0.625,0.625,
1.2.826.0.1.3680043.6732,512,512,0.416015625,0.416015625,399,0.5,1.0,
1.2.826.0.1.3680043.6739,512,512,0.253906,0.253906,317,0.625,0.625,
1.2.826.0.1.3680043.674,512,512,0.253906,0.253906,256,0.625,0.625,
1.2.826.0.1.3680043.6741,512,512,0.396,0.396,451,0.4,0.5,
1.2.826.0.1.3680043.6774,512,512,0.332031,0.332031,314,0.625,0.625,
1.2.826.0.1.3680043.678,512,512,0.435546994209,0.435546994209,343,0.625,0.625,
1.2.826.0.1.3680043.6786,512,512,0.224609,0.224609,253,0.625,0.625,
1.2.826.0.1.3680043.6814,512,512,0.296875,0.296875,252,0.625,0.625,
1.2.826.0.1.3680043.6826,512,512,0.279297,0.279297,271,0.625,0.625,
1.2.826.0.1.3680043.6836,512,512,0.3515625,0.3515625,210,1.0,1.0,
1.2.826.0.1.3680043.6852,512,512,0.27,0.27,406,0.4,0.5,
1.2.826.0.1.3680043.6854,512,512,0.273438,0.273438,271,0.625,0.625,
1.2.826.0.1.3680043.6862,512,512,0.390625,0.390625,399,0.5,1.0,
1.2.826.0.1.3680043.6882,512,512,0.253906,0.253906,243,0.625,0.625,
1.2.826.0.1.3680043.6883,512,512,0.25,0.25,198,1.0,1.0,
1.2.826.0.1.3680043.6888,512,512,0.273438,0.273438,309,0.625,0.625,
1.2.826.0.1.3680043.689,512,512,0.373,0.373,264,0.7999999999999999,1.0,
1.2.826.0.1.3680043.6892,512,512,0.40234375,0.40234375,556,0.4,0.6,
1.2.826.0.1.3680043.6901,512,512,0.253906,0.253906,247,0.625,0.625,
1.2.826.0.1.3680043.6917,512,512,0.351563,0.351563,412,0.44999999999999996,0.625,
1.2.826.0.1.3680043.6944,512,512,0.332031,0.332031,561,0.3125,0.625,
1.2.826.0.1.3680043.6959,512,512,0.441406011581,0.441406011581,332,0.625,0.625,
1.2.826.0.1.3680043.696,512,512,0.269531,0.269531,705,0.3125,0.625,
1.2.826.0.1.3680043.6979,512,512,0.277344,0.277344,268,0.625,0.625,
1.2.826.0.1.3680043.699,512,512,0.232422,0.232422,289,0.625,0.625,
1.2.826.0.1.3680043.6991,512,512,0.253906,0.253906,348,0.625,0.625,
1.2.826.0.1.3680043.7025,512,512,0.296875,0.296875,205,0.625,0.625,
1.2.826.0.1.3680043.7054,512,512,0.412109375,0.412109375,480,0.5000000004175366,1.0,
1.2.826.0.1.3680043.7055,512,512,0.292969,0.292969,261,0.625,0.625,
1.2.826.0.1.3680043.7059,512,512,0.332031,0.332031,293,0.625,0.625,
1.2.826.0.1.3680043.706,512,512,0.267578125,0.267578125,187,1.0,1.0,
1.2.826.0.1.3680043.7077,512,512,0.306641,0.306641,311,0.625,0.625,
1.2.826.0.1.3680043.7082,512,512,0.3515625,0.3515625,216,1.0,1.0,
1.2.826.0.1.3680043.7124,512,512,0.326172,0.326172,697,0.3125,0.625,
1.2.826.0.1.3680043.7137,512,512,0.253906,0.253906,289,0.625,0.625,
1.2.826.0.1.3680043.7147,512,512,0.468,0.468,287,0.7999999999999998,1.0,
1.2.826.0.1.3680043.7167,512,512,0.28125,0.28125,400,0.3999999999999999,0.6,
1.2.826.0.1.3680043.719,512,512,0.308594,0.308594,299,0.625,0.625,
1.2.826.0.1.3680043.7195,512,512,0.314453,0.314453,561,0.3125,0.625,
1.2.826.0.1.3680043.7209,512,512,0.441,0.441,280,0.8000000000000002,1.0,
1.2.826.0.1.3680043.7221,512,512,0.253906,0.253906,324,0.625,0.625,
1.2.826.0.1.3680043.7224,512,512,0.312,0.312,661,0.4,0.5,
1.2.826.0.1.3680043.7245,512,512,0.292969,0.292969,305,0.625,0.625,
1.2.826.0.1.3680043.7247,512,512,0.261,0.261,256,0.8,1.0,
1.2.826.0.1.3680043.7284,512,512,0.263672,0.263672,296,0.625,0.625,
1.2.826.0.1.3680043.7333,512,512,0.298828,0.298828,335,0.625,0.625,
1.2.826.0.1.3680043.7334,512,512,0.24609400332,0.24609400332,380,0.625,0.625,
1.2.826.0.1.3680043.7343,512,512,0.265625,0.265625,214,1.0,1.0,
1.2.826.0.1.3680043.7351,512,512,0.283203125,0.283203125,453,0.4,0.6,
1.2.826.0.1.3680043.7361,512,512,0.328125,0.328125,344,0.625,0.625,
1.2.826.0.1.3680043.7381,512,512,0.371,0.371,275,0.8000000000000002,1.0,
1.2.826.0.1.3680043.7391,512,512,0.42578125,0.42578125,489,0.4000000000000001,0.6,
1.2.826.0.1.3680043.7399,512,512,0.234375,0.234375,309,0.625,0.625,
1.2.826.0.1.3680043.7408,512,512,0.402678996325,0.402678996325,173,0.625,0.625,
1.2.826.0.1.3680043.7422,512,512,0.2734375,0.2734375,198,1.0,1.0,
1.2.826.0.1.3680043.7432,512,512,0.42,0.42,274,0.7999999999999999,1.0,
1.2.826.0.1.3680043.7442,512,512,0.271484375,0.271484375,214,1.0,1.0,
1.2.826.0.1.3680043.7458,512,512,0.292969,0.292969,302,0.625,0.625,
1.2.826.0.1.3680043.7479,512,512,0.302734375,0.302734375,217,1.0,1.0,
1.2.826.0.1.3680043.7495,512,512,0.324219,0.324219,633,0.31249841772151904,0.625,
1.2.826.0.1.3680043.7497,512,512,0.312,0.312,601,0.4,0.5,
1.2.826.0.1.3680043.7498,512,512,0.253906,0.253906,229,0.625,0.625,
1.2.826.0.1.3680043.7508,512,512,0.253906,0.253906,259,0.625,0.625,
1.2.826.0.1.3680043.7543,512,512,0.332031,0.332031,265,0.625,0.625,
1.2.826.0.1.3680043.7550,512,512,0.253906,0.253906,334,0.625,0.625,
1.2.826.0.1.3680043.7564,512,512,0.253906,0.253906,322,0.6250031152647976,0.625,
1.2.826.0.1.3680043.7575,512,512,0.316406,0.316406,321,0.625003125,0.625,
1.2.826.0.1.3680043.7625,512,512,0.4296875,0.4296875,527,0.4500000228136882,0.9,
1.2.826.0.1.3680043.7657,512,512,0.319,0.319,241,0.8,1.0,
1.2.826.0.1.3680043.7668,512,512,0.248046875,0.248046875,199,1.0,1.0,
1.2.826.0.1.3680043.7672,512,512,0.246,0.246,236,0.8,1.0,
1.2.826.0.1.3680043.7673,512,512,0.25,0.25,322,0.625,0.625,
1.2.826.0.1.3680043.7680,512,512,0.3359375,0.3359375,399,0.5,1.0,
1.2.826.0.1.3680043.7704,512,512,0.333984375,0.333984375,536,0.4,0.6,
1.2.826.0.1.3680043.772,512,512,0.36328125,0.36328125,486,0.4,0.6,
1.2.826.0.1.3680043.7736,512,512,0.332031,0.332031,292,0.625,0.625,
1.2.826.0.1.3680043.7778,512,512,0.332031,0.332031,292,0.625,0.625,
1.2.826.0.1.3680043.7781,512,512,0.255859,0.255859,561,0.3125,0.625,
1.2.826.0.1.3680043.7791,512,512,0.454,0.454,234,0.7999999999999999,1.0,
1.2.826.0.1.3680043.7792,512,512,0.373,0.373,541,0.4,0.5,
1.2.826.0.1.3680043.780,512,512,0.298828125,0.298828125,195,1.0,1.0,
1.2.826.0.1.3680043.7802,512,512,0.300781,0.300781,577,0.3125017361111111,0.625,
1.2.826.0.1.3680043.7808,512,512,0.2890625,0.2890625,204,1.0,1.0,
1.2.826.0.1.3680043.7824,512,512,0.300781011581,0.300781011581,226,0.625,0.625,
1.2.826.0.1.3680043.7829,512,512,0.253906,0.253906,274,0.625,0.625,
1.2.826.0.1.3680043.7831,512,512,0.375,0.375,318,0.625,0.625,
1.2.826.0.1.3680043.7852,512,512,0.306640625,0.306640625,185,1.0,1.0,
1.2.826.0.1.3680043.7901,512,512,0.289062,0.289062,361,0.625,0.625,
1.2.826.0.1.3680043.7923,512,512,0.296875,0.296875,187,1.0,1.0,
1.2.826.0.1.3680043.7926,512,512,0.253906,0.253906,270,0.625,0.625,
1.2.826.0.1.3680043.7942,512,512,0.320312,0.320312,258,0.625,0.625,
1.2.826.0.1.3680043.7957,512,512,0.29296875,0.29296875,219,0.9999999999999999,1.0,
1.2.826.0.1.3680043.7988,512,512,0.28125,0.28125,227,1.0,1.0,
1.2.826.0.1.3680043.7990,512,512,0.258,0.258,242,0.8,1.0,
1.2.826.0.1.3680043.7998,512,512,0.253906,0.253906,295,0.6250034013605441,0.625,
1.2.826.0.1.3680043.8001,512,512,0.253906,0.253906,336,0.625,0.625,
1.2.826.0.1.3680043.8005,512,512,0.332031,0.332031,284,0.625,0.625,
1.2.826.0.1.3680043.8024,512,512,0.501953005791,0.501953005791,273,0.625,0.625,
1.2.826.0.1.3680043.8030,512,512,0.415,0.415,541,0.4,0.5,
1.2.826.0.1.3680043.8043,512,512,0.48828125,0.48828125,211,1.0000000000000002,1.0,
1.2.826.0.1.3680043.8049,512,512,0.390625,0.390625,539,0.33000007434944234,0.67,
1.2.826.0.1.3680043.8089,512,512,0.625,0.625,469,0.625,0.625,
1.2.826.0.1.3680043.809,512,512,0.293,0.293,238,0.8,1.0,
1.2.826.0.1.3680043.8116,512,512,0.28125,0.28125,195,1.0,1.0,
1.2.826.0.1.3680043.8139,512,512,0.625,0.625,384,0.625,0.625,
1.2.826.0.1.3680043.8149,512,512,0.310546875,0.310546875,201,1.0,1.0,
1.2.826.0.1.3680043.8198,512,512,0.271484,0.271484,232,0.625,0.625,
1.2.826.0.1.3680043.8215,512,512,0.32,0.32,548,0.3999999999999999,0.5,
1.2.826.0.1.3680043.823,512,512,0.359375,0.359375,289,0.625,0.625,
1.2.826.0.1.3680043.824,512,512,0.236328,0.236328,308,0.625,0.625,
1.2.826.0.1.3680043.8267,512,512,0.240234,0.240234,297,0.625,0.625,
1.2.826.0.1.3680043.8268,512,512,0.488281011581,0.488281011581,313,0.625,0.625,
1.2.826.0.1.3680043.8312,512,512,0.330078125,0.330078125,399,0.5,1.0,
1.2.826.0.1.3680043.8324,512,512,0.292969,0.292969,246,0.625,0.625,
1.2.826.0.1.3680043.8330,512,512,0.263672,0.263672,357,0.625,0.625,
1.2.826.0.1.3680043.8362,512,512,0.405273,0.405273,83,0.874793768292683,0.664062,
1.2.826.0.1.3680043.8367,512,512,0.517,0.517,263,0.8,1.0,
1.2.826.0.1.3680043.8368,512,512,0.375,0.375,329,0.625,0.625,
1.2.826.0.1.3680043.8372,512,512,0.253906,0.253906,255,0.625,0.625,
1.2.826.0.1.3680043.8379,512,512,0.253906,0.253906,351,0.625,0.625,
1.2.826.0.1.3680043.8385,512,512,0.333984375,0.333984375,388,0.5,1.0,
1.2.826.0.1.3680043.8391,512,512,0.322266,0.322266,259,0.625,0.625,
1.2.826.0.1.3680043.8407,512,512,0.339,0.339,466,0.4,0.5,
1.2.826.0.1.3680043.8421,512,512,0.390625,0.390625,442,0.5,1.0,
1.2.826.0.1.3680043.8423,512,512,0.446,0.446,252,0.7999999999999998,1.0,
